,id,instruments,genres,place,coordinates,is-danced,youtube-id,start-ts,end-ts,region,sub-region,main_genre,secondary_genre,sub-genre,Lyra,Cimbalom,Whistling,Floghera,Trumpet,Klarino,Flute,Laouto,Guitar,Trombone,Bass,Piano,Cello,Tambouras,Baglamas,Zournas,Kanonaki,Santouri,Violin,Voice,Accordion,Oud,Mandolin,Ney,Tsampouna,Tuba,Bassoon,Percussion,Bouzouki,Tsumbus
870,ta-ydraiika,"['Voice', 'Guitar', 'Bouzouki', 'Baglamas']",['Rebetiko'],['N/A'],N/A,no,IzjFkYASGbY,4616,4826,N/A,N/A,Rebetiko,Rebetiko,Rebetiko,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,yes,no,no,no,no,yes,no,no,no,no,no,no,no,no,yes,no
871,tabachaniotikos-manes,"['Voice', 'Violin', 'Santouri', 'Guitar', 'Cimbalom', 'Bass', 'Accordion']","['Traditional', 'Mikrasiatiko']","['Asia-minor', 'Smyrni']",38.40759370339183|27.149200099431013,no,e5WVqHyTui4,1033,1261,Asia-minor,Smyrni,Traditional,Mikrasiatiko,Mikrasiatiko,no,yes,no,no,no,no,no,no,yes,no,yes,no,no,no,no,no,no,yes,yes,yes,yes,no,no,no,no,no,no,no,no,no
872,tammuriata-nera,"['Voice', 'Percussion', 'Mandolin', 'Guitar', 'Flute', 'Bass', 'Accordion']","['Traditional', 'Southern-Italian', 'Polyphonic']","['Southern-Italy', 'Napoli']",40.845913556533304|14.37850288479722,no,k_U5rTSHIMo,652,931,Southern-Italy,Napoli,Traditional,Southern-Italian,Polyphonic,no,no,no,no,no,no,yes,no,yes,no,yes,no,no,no,no,no,no,no,no,yes,yes,no,yes,no,no,no,no,yes,no,no
873,tangko,"['Violin', 'Santouri', 'Laouto']","['Urban-folk', 'Nisiotiko', 'Aegean']","['Aegean-sea', 'Icaria']",37.600502446388|26.159290600739173,yes,Zy8tjrTf4sg,4388,4499,Aegean-sea,Icaria,Urban-folk,Nisiotiko,Aegean,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,yes,yes,no,no,no,no,no,no,no,no,no,no,no
874,tarantela-kalavrias,"['Violin', 'Percussion', 'Guitar', 'Accordion']","['Traditional', 'Southern-Italian']",['Southern-Italy'],37.4956965444923|14.488217381442661,yes,l2gUntzxeVc,1717,1803,Southern-Italy,Southern-Italy,Traditional,Southern-Italian,Southern-Italian,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,yes,no,yes,no,no,no,no,no,no,yes,no,no
875,tarantella,"['Voice', 'Violin', 'Percussion', 'Guitar', 'Accordion']","['Traditional', 'Southern-Italian']",['Southern-Italy'],37.4956965444923|14.488217381442661,yes,l2gUntzxeVc,4792,5122,Southern-Italy,Southern-Italy,Traditional,Southern-Italian,Southern-Italian,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,yes,yes,yes,no,no,no,no,no,no,yes,no,no
876,tarantella-gargano,"['Voice', 'Percussion', 'Guitar', 'Accordion']","['Traditional', 'Southern-Italian']",['Southern-Italy'],37.4956965444923|14.488217381442661,yes,l2gUntzxeVc,3308,3520,Southern-Italy,Southern-Italy,Traditional,Southern-Italian,Southern-Italian,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,yes,yes,no,no,no,no,no,no,yes,no,no
877,tas-i-ta-gaita-i-monachikon,"['Percussion', 'Klarino']","['Traditional', 'Pontian']",['Pontus'],40.98830222241354|39.727075504282254,yes,i6kJdvFwCoA,4572,4701,Pontus,Pontus,Traditional,Pontian,Pontian,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no
878,tasia,"['Voice', 'Violin', 'Percussion', 'Laouto']","['Traditional', 'Epirotic']",['Epirus'],39.66608483034404|20.826263473906028,yes,5z-ZGft2zCI,2657,2837,Epirus,Epirus,Traditional,Epirotic,Epirotic,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,yes,yes,no,no,no,no,no,no,no,yes,no,no
879,tasia-2,"['Voice', 'Violin', 'Percussion', 'Laouto', 'Klarino']","['Traditional', 'Epirotic']",['Epirus'],39.66608483034404|20.826263473906028,yes,8gH9iexkXME,2591,2692,Epirus,Epirus,Traditional,Epirotic,Epirotic,no,no,no,no,no,yes,no,yes,no,no,no,no,no,no,no,no,no,no,yes,yes,no,no,no,no,no,no,no,yes,no,no
880,tatavliano-chasapiko,"['Violin', 'Guitar', 'Cimbalom', 'Bass', 'Accordion']","['Traditional', 'Mikrasiatiko', 'Politiko']","['Asia-minor', 'Poli']",41.01536713612946|29.015778607989805,no,TpK-XXFl51o,3462,3504,Asia-minor,Poli,Traditional,Mikrasiatiko,Politiko,no,yes,no,no,no,no,no,no,yes,no,yes,no,no,no,no,no,no,no,yes,no,yes,no,no,no,no,no,no,no,no,no
881,ters,"['Percussion', 'Lyra']","['Traditional', 'Pontian']",['Pontus'],40.98830222241354|39.727075504282254,yes,LL6pe_UtAe0,4666,4783,Pontus,Pontus,Traditional,Pontian,Pontian,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no
882,tessera-matia-dyo-kardies,"['Voice', 'Violin', 'Percussion', 'Laouto', 'Kanonaki']","['Traditional', 'Mikrasiatiko']",['Asia-minor'],38.5231944247523|26.521702731335296,yes,ozHAP8gMIY8,3897,4039,Asia-minor,Asia-minor,Traditional,Mikrasiatiko,Mikrasiatiko,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,yes,no,yes,yes,no,no,no,no,no,no,no,yes,no,no
883,tha-fygo-mana-kai-tha-klais,"['Trumpet', 'Trombone', 'Percussion', 'Klarino']","['Traditional', 'Macedonian']",['Macedonia'],40.910884328073564|23.22153108200181,yes,UaYoyQPZEuo,5629,5732,Macedonia,Macedonia,Traditional,Macedonian,Macedonian,no,no,no,no,yes,yes,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no
884,tha-pao-stin-arapia,"['Voice', 'Violin', 'Percussion', 'Laouto', 'Klarino']","['Traditional', 'Epirotic']",['Epirus'],39.66608483034404|20.826263473906028,yes,5z-ZGft2zCI,2107,2200,Epirus,Epirus,Traditional,Epirotic,Epirotic,no,no,no,no,no,yes,no,yes,no,no,no,no,no,no,no,no,no,no,yes,yes,no,no,no,no,no,no,no,yes,no,no
885,tha-spaso-koupes,"['Voice', 'Percussion', 'Oud', 'Lyra']","['Traditional', 'Mikrasiatiko']","['Asia-minor', 'Smyrni']",38.40759370339183|27.149200099431013,yes,-YUXPO1BSRw,3787,4138,Asia-minor,Smyrni,Traditional,Mikrasiatiko,Mikrasiatiko,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,yes,no,no,no,no,no,yes,no,no
886,tha-tragoudo-tha-tragoudo-isame-ti-deftera,"['Voice', 'Percussion']","['Traditional', 'Mikrasiatiko']",['Asia-minor'],38.5231944247523|26.521702731335296,yes,-YUXPO1BSRw,6096,6158,Asia-minor,Asia-minor,Traditional,Mikrasiatiko,Mikrasiatiko,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,yes,no,no
887,tha-xanartheis-2,"['Voice', 'Guitar', 'Bass', 'Accordion']","['Newer', 'Urban-light']",['N/A'],N/A,no,VrnG_gxNwH8,5678,5848,N/A,N/A,Newer,Urban-light,Urban-light,no,no,no,no,no,no,no,no,yes,no,yes,no,no,no,no,no,no,no,no,yes,yes,no,no,no,no,no,no,no,no,no
888,thalassa-ontas-giomizeis,"['Voice', 'Violin', 'Percussion', 'Laouto', 'Klarino']","['Traditional', 'Sarakatsani']",['N/A'],N/A,yes,FXS9jCtkFLk,6035,6177,N/A,N/A,Traditional,Sarakatsani,Sarakatsani,no,no,no,no,no,yes,no,yes,no,no,no,no,no,no,no,no,no,no,yes,yes,no,no,no,no,no,no,no,yes,no,no
889,thalassa-platia,"['Voice', 'Violin', 'Percussion', 'Laouto', 'Klarino']","['Traditional', 'Epirotic']","['Epirus', 'Metsovo']",39.77279687831799|21.180210833893486,yes,wFOvhBpFM1o,6132,6282,Epirus,Metsovo,Traditional,Epirotic,Epirotic,no,no,no,no,no,yes,no,yes,no,no,no,no,no,no,no,no,no,no,yes,yes,no,no,no,no,no,no,no,yes,no,no
890,thelo-na-anevo-se-vouno,"['Voice', 'Violin', 'Percussion', 'Laouto', 'Klarino']","['Traditional', 'Peloponnesian']",['Peloponnese'],37.200485993306756|22.362045452582027,yes,6bLFhgwoKsY,4141,4330,Peloponnese,Peloponnese,Traditional,Peloponnesian,Peloponnesian,no,no,no,no,no,yes,no,yes,no,no,no,no,no,no,no,no,no,no,yes,yes,no,no,no,no,no,no,no,yes,no,no
891,thelo-na-pao-sti-fragkia,"['Voice', 'Tsampouna', 'Percussion', 'Oud', 'Klarino', 'Kanonaki']","['Traditional', 'Thracian']",['Thrace'],40.99020017616846|26.004757197151037,yes,6ZDyC-wpRXM,4735,4935,Thrace,Thrace,Traditional,Thracian,Thracian,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,yes,no,no,yes,no,yes,no,no,yes,no,no,yes,no,no
892,thelo-na-papseis-na-gelas,"['Voice', 'Guitar', 'Bouzouki', 'Baglamas', 'Accordion']",['Rebetiko'],['N/A'],N/A,no,YEPmaDr_UMA,3642,3817,N/A,N/A,Rebetiko,Rebetiko,Rebetiko,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,yes,no,no,no,no,yes,yes,no,no,no,no,no,no,no,yes,no
893,thelo-sta-bouzoukia,"['Voice', 'Percussion', 'Guitar', 'Bouzouki', 'Bass', 'Accordion']",['Laiko'],['N/A'],N/A,yes,pxhw04LZhiY,5747,5932,N/A,N/A,Laiko,Laiko,Laiko,no,no,no,no,no,no,no,no,yes,no,yes,no,no,no,no,no,no,no,no,yes,yes,no,no,no,no,no,no,yes,yes,no
894,thelo-sta-bouzoukia-2,"['Voice', 'Guitar', 'Bouzouki', 'Accordion']",['Laiko'],['N/A'],N/A,no,GQoE6eVqP38,166,292,N/A,N/A,Laiko,Laiko,Laiko,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,yes,yes,no,no,no,no,no,no,no,yes,no
895,theloun-n-anthisoun-ta-klaria,"['Voice', 'Violin']","['Traditional', 'Epirotic']",['Epirus'],39.66608483034404|20.826263473906028,no,niplI7Bv-30,656,949,Epirus,Epirus,Traditional,Epirotic,Epirotic,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,yes,no,no,no,no,no,no,no,no,no,no
896,thessalomakedoniko,"['Violin', 'Percussion', 'Laouto', 'Klarino']","['Traditional', 'Macedonian']",['Macedonia'],40.910884328073564|23.22153108200181,no,8gH9iexkXME,1195,1255,Macedonia,Macedonia,Traditional,Macedonian,Macedonian,no,no,no,no,no,yes,no,yes,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,yes,no,no
897,thessalomakedonikos-choros,"['Violin', 'Tambouras', 'Santouri', 'Percussion', 'Oud', 'Laouto', 'Klarino']","['Traditional', 'Macedonian']",['Macedonia'],40.910884328073564|23.22153108200181,no,6ZDyC-wpRXM,1590,1630,Macedonia,Macedonia,Traditional,Macedonian,Macedonian,no,no,no,no,no,yes,no,yes,no,no,no,no,no,yes,no,no,no,yes,yes,no,no,yes,no,no,no,no,no,yes,no,no
898,thessalomakedonikos-choros-patinada-v-malliara,"['Violin', 'Percussion', 'Laouto', 'Klarino', 'Guitar']","['Traditional', 'Thessalic']",['Thessaly'],39.57905217840133|22.421756857721853,yes,G9DwnuVgsVs,1377,1486,Thessaly,Thessaly,Traditional,Thessalic,Thessalic,no,no,no,no,no,yes,no,yes,yes,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,yes,no,no
899,thymisou,"['Trumpet', 'Trombone', 'Percussion', 'Klarino', 'Accordion']","['Urban-folk', 'Urban-light']",['N/A'],N/A,yes,dIqJ-N3_Tso,5479,5664,N/A,N/A,Urban-folk,Urban-light,Urban-light,no,no,no,no,yes,yes,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,yes,no,no
900,ti-echeis-rina-m,"['Voice', 'Violin', 'Percussion', 'Laouto', 'Klarino', 'Guitar']","['Traditional', 'Central-Greek', 'Arvanitic']",['Central-Greece'],38.87601135662379|22.319114372276747,yes,GIOAt5GHt3I,5647,5736,Central-Greece,Central-Greece,Traditional,Central-Greek,Arvanitic,no,no,no,no,no,yes,no,yes,yes,no,no,no,no,no,no,no,no,no,yes,yes,no,no,no,no,no,no,no,yes,no,no
901,ti-einai-afto-pou-to-lene-agapi,"['Voice', 'Piano']",['Newer'],['N/A'],N/A,no,zkoqg3VRVLA,2760,2904,N/A,N/A,Newer,Newer,Newer,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no
902,ti-kala-to-leei-t-aidoni,"['Voice', 'Percussion', 'Ney', 'Lyra', 'Laouto', 'Kanonaki', 'Bass']","['Traditional', 'Thracian']",['Thrace'],40.99020017616846|26.004757197151037,no,Dd0IreIlLJE,3323,3546,Thrace,Thrace,Traditional,Thracian,Thracian,yes,no,no,no,no,no,no,yes,no,no,yes,no,no,no,no,no,yes,no,no,yes,no,no,no,yes,no,no,no,yes,no,no
903,ti-magia-se-echoune-potisei,"['Voice', 'Bouzouki']",['Rebetiko'],['N/A'],N/A,no,YEPmaDr_UMA,2916,3050,N/A,N/A,Rebetiko,Rebetiko,Rebetiko,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,yes,no
904,ti-montsonos,"['Percussion', 'Lyra']","['Traditional', 'Pontian']",['Pontus'],40.98830222241354|39.727075504282254,yes,i6kJdvFwCoA,4984,5083,Pontus,Pontus,Traditional,Pontian,Pontian,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no
905,ti-na-sou-po-pedi-mou,"['Voice', 'Mandolin', 'Guitar']","['Traditional', 'Southern-Italian']",['Southern-Italy'],37.4956965444923|14.488217381442661,no,l2gUntzxeVc,4319,4526,Southern-Italy,Southern-Italy,Traditional,Southern-Italian,Southern-Italian,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,yes,no,no,yes,no,no,no,no,no,no,no
906,ti-na-ta-kano-ta-flouria-thelo-na-rixei-mia-vrochi-tsamika,"['Voice', 'Violin', 'Percussion', 'Laouto', 'Klarino']","['Traditional', 'Epirotic']",['Epirus'],39.66608483034404|20.826263473906028,yes,ifRo_Z05kuQ,5154,5366,Epirus,Epirus,Traditional,Epirotic,Epirotic,no,no,no,no,no,yes,no,yes,no,no,no,no,no,no,no,no,no,no,yes,yes,no,no,no,no,no,no,no,yes,no,no
907,ti-se-melei-esenane,"['Voice', 'Violin', 'Santouri', 'Percussion', 'Oud', 'Laouto', 'Klarino']","['Traditional', 'Mikrasiatiko']","['Asia-minor', 'Smyrni']",38.40759370339183|27.149200099431013,yes,5z-ZGft2zCI,5708,5801,Asia-minor,Smyrni,Traditional,Mikrasiatiko,Mikrasiatiko,no,no,no,no,no,yes,no,yes,no,no,no,no,no,no,no,no,no,yes,yes,yes,no,yes,no,no,no,no,no,yes,no,no
908,ti-simera-ti-avrio-ti-tora,"['Voice', 'Piano', 'Guitar', 'Bouzouki', 'Bass', 'Accordion']",['Laiko'],['N/A'],N/A,no,zkoqg3VRVLA,3871,4036,N/A,N/A,Laiko,Laiko,Laiko,no,no,no,no,no,no,no,no,yes,no,yes,yes,no,no,no,no,no,no,no,yes,yes,no,no,no,no,no,no,no,yes,no
909,ti-thalassa-ti-galani,"['Voice', 'Violin', 'Santouri', 'Percussion', 'Laouto', 'Guitar']","['Traditional', 'Nisiotiko', 'Aegean']",['Aegean-sea'],38.5853888564289|25.564763646019834,yes,5z-ZGft2zCI,3884,3958,Aegean-sea,Aegean-sea,Traditional,Nisiotiko,Aegean,no,no,no,no,no,no,no,yes,yes,no,no,no,no,no,no,no,no,yes,yes,yes,no,no,no,no,no,no,no,yes,no,no
910,ti-thalassa-ti-galani-2,"['Voice', 'Violin', 'Santouri', 'Laouto']","['Traditional', 'Nisiotiko', 'Aegean']","['Aegean-sea', 'Kos']",36.85248114414557|27.228892044478616,yes,CJ7m2WduEh8,4988,5120,Aegean-sea,Kos,Traditional,Nisiotiko,Aegean,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,yes,yes,yes,no,no,no,no,no,no,no,no,no,no
911,tik-argon,"['Voice', 'Percussion', 'Lyra']","['Traditional', 'Pontian']",['Pontus'],40.98830222241354|39.727075504282254,yes,LL6pe_UtAe0,3976,4169,Pontus,Pontus,Traditional,Pontian,Pontian,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,yes,no,no
912,tik-diplon,"['Voice', 'Percussion', 'Klarino']","['Traditional', 'Pontian']",['Pontus'],40.98830222241354|39.727075504282254,yes,i6kJdvFwCoA,5273,5404,Pontus,Pontus,Traditional,Pontian,Pontian,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,yes,no,no
913,tik-dytikou-pontou,"['Voice', 'Percussion', 'Lyra']","['Traditional', 'Pontian']",['Pontus'],40.98830222241354|39.727075504282254,yes,LL6pe_UtAe0,2909,3035,Pontus,Pontus,Traditional,Pontian,Pontian,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,yes,no,no
914,tik-monon,"['Voice', 'Percussion', 'Lyra', 'Floghera']","['Traditional', 'Pontian']",['Pontus'],40.98830222241354|39.727075504282254,yes,LL6pe_UtAe0,692,856,Pontus,Pontus,Traditional,Pontian,Pontian,yes,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,yes,no,no
915,tik-tromachton,"['Percussion', 'Lyra', 'Laouto', 'Floghera']","['Traditional', 'Pontian']",['Pontus'],40.98830222241354|39.727075504282254,yes,VmaUraZpvI8,1198,1291,Pontus,Pontus,Traditional,Pontian,Pontian,yes,no,no,yes,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no
916,tikin,"['Voice', 'Percussion', 'Lyra']","['Traditional', 'Pontian']",['Pontus'],40.98830222241354|39.727075504282254,yes,LL6pe_UtAe0,2517,2683,Pontus,Pontus,Traditional,Pontian,Pontian,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,yes,no,no
917,tin-akri-akri-to-gialo,"['Voice', 'Violin', 'Percussion', 'Laouto', 'Klarino']","['Traditional', 'Sarakatsani']",['N/A'],N/A,yes,FXS9jCtkFLk,2116,2377,N/A,N/A,Traditional,Sarakatsani,Sarakatsani,no,no,no,no,no,yes,no,yes,no,no,no,no,no,no,no,no,no,no,yes,yes,no,no,no,no,no,no,no,yes,no,no
918,tin-chrysi-mou-tin-parea,"['Voice', 'Floghera']","['Traditional', 'Sarakatsani']",['N/A'],N/A,yes,FXS9jCtkFLk,795,931,N/A,N/A,Traditional,Sarakatsani,Sarakatsani,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no
919,tinos-na-po-ton-pono-mou,"['Voice', 'Percussion', 'Oud', 'Ney', 'Lyra', 'Kanonaki', 'Bass']","['Traditional', 'Nisiotiko', 'Aegean']","['Aegean-sea', 'Lesbos']",39.23867882632123|26.256429816602346,no,Dd0IreIlLJE,5997,6135,Aegean-sea,Lesbos,Traditional,Nisiotiko,Aegean,yes,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,yes,no,no,yes,no,yes,no,yes,no,no,no,yes,no,no
920,tis-agia-sofias,"['Voice', 'Violin', 'Percussion', 'Laouto', 'Klarino']","['Traditional', 'Sarakatsani']",['N/A'],N/A,yes,FXS9jCtkFLk,1431,1660,N/A,N/A,Traditional,Sarakatsani,Sarakatsani,no,no,no,no,no,yes,no,yes,no,no,no,no,no,no,no,no,no,no,yes,yes,no,no,no,no,no,no,no,yes,no,no
921,tis-erythraias-to-nero,"['Voice', 'Percussion']","['Traditional', 'Mikrasiatiko']","['Asia-minor', 'Smyrni']",38.40759370339183|27.149200099431013,yes,-YUXPO1BSRw,1559,1704,Asia-minor,Smyrni,Traditional,Mikrasiatiko,Mikrasiatiko,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,yes,no,no
922,tis-labros-to-tragoudi,"['Voice', 'Violin', 'Percussion', 'Laouto', 'Klarino']","['Traditional', 'Peloponnesian']",['Peloponnese'],37.200485993306756|22.362045452582027,yes,o4XzhbCL0QM,2555,2763,Peloponnese,Peloponnese,Traditional,Peloponnesian,Peloponnesian,no,no,no,no,no,yes,no,yes,no,no,no,no,no,no,no,no,no,no,yes,yes,no,no,no,no,no,no,no,yes,no,no
923,tis-mavras-to-stoicheio,['Voice'],"['Traditional', 'Peloponnesian']","['Peloponnese', 'Kalavryta']",38.02253753321499|22.117596423290088,no,6bLFhgwoKsY,1083,1132,Peloponnese,Kalavryta,Traditional,Peloponnesian,Peloponnesian,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no
924,tis-michanis-to-forema,['Voice'],"['Traditional', 'Nisiotiko', 'Aegean']","['Aegean-sea', 'Kalymnos']",36.987573229226555|26.988755984703815,no,-Lae0QmE15A,3042,3177,Aegean-sea,Kalymnos,Traditional,Nisiotiko,Aegean,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no
925,tis-xeniteias,['Voice'],"['Traditional', 'Peloponnesian']","['Peloponnese', 'Kalavryta']",38.02253753321499|22.117596423290088,no,6bLFhgwoKsY,1565,1695,Peloponnese,Kalavryta,Traditional,Peloponnesian,Peloponnesian,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no
926,titara,"['Percussion', 'Lyra']","['Traditional', 'Pontian']",['Pontus'],40.98830222241354|39.727075504282254,yes,i6kJdvFwCoA,5087,5194,Pontus,Pontus,Traditional,Pontian,Pontian,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no
927,tiz,"['Voice', 'Percussion', 'Lyra']","['Traditional', 'Pontian']",['Pontus'],40.98830222241354|39.727075504282254,yes,LL6pe_UtAe0,3685,3835,Pontus,Pontus,Traditional,Pontian,Pontian,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,yes,no,no
928,to-aroma-skopos-tou-bilali,"['Voice', 'Guitar', 'Bouzouki']","['Traditional', 'Arrangement']",['N/A'],N/A,no,vd8WTrc12Uo,4999,5276,N/A,N/A,Traditional,Arrangement,Arrangement,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,yes,no
929,to-diko-sou-to-marazi,"['Voice', 'Guitar', 'Bouzouki', 'Accordion']",['Laiko'],['N/A'],N/A,no,GQoE6eVqP38,4858,5056,N/A,N/A,Laiko,Laiko,Laiko,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,yes,yes,no,no,no,no,no,no,no,yes,no
930,to-fantaraki,"['Voice', 'Guitar', 'Bouzouki', 'Accordion']",['Rebetiko'],['N/A'],N/A,no,GQoE6eVqP38,2418,2607,N/A,N/A,Rebetiko,Rebetiko,Rebetiko,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,yes,yes,no,no,no,no,no,no,no,yes,no
931,to-filerimo-trygoni,"['Voice', 'Violin', 'Percussion', 'Laouto', 'Kanonaki']","['Traditional', 'Mikrasiatiko']",['Asia-minor'],38.5231944247523|26.521702731335296,yes,ozHAP8gMIY8,3782,3897,Asia-minor,Asia-minor,Traditional,Mikrasiatiko,Mikrasiatiko,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,yes,no,yes,yes,no,no,no,no,no,no,no,yes,no,no
932,to-gramma,"['Voice', 'Guitar', 'Bouzouki', 'Accordion']",['Laiko'],['N/A'],N/A,no,GQoE6eVqP38,5223,5413,N/A,N/A,Laiko,Laiko,Laiko,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,yes,yes,no,no,no,no,no,no,no,yes,no
933,to-gramma-2,"['Voice', 'Piano', 'Guitar', 'Bouzouki', 'Bass', 'Accordion']",['Rebetiko'],['N/A'],N/A,no,tzCMruLs9bM,2571,2818,N/A,N/A,Rebetiko,Rebetiko,Rebetiko,no,no,no,no,no,no,no,no,yes,no,yes,yes,no,no,no,no,no,no,no,yes,yes,no,no,no,no,no,no,no,yes,no
934,to-grigoro-pouli,"['Violin', 'Percussion', 'Laouto', 'Klarino', 'Guitar']","['Traditional', 'Macedonian']",['Macedonia'],40.910884328073564|23.22153108200181,yes,G9DwnuVgsVs,1970,2073,Macedonia,Macedonia,Traditional,Macedonian,Macedonian,no,no,no,no,no,yes,no,yes,yes,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,yes,no,no
935,to-kastro-diplos,['Voice'],"['Traditional', 'Nisiotiko', 'Aegean']","['Aegean-sea', 'Chios']",38.42426026626016|26.058525334235867,yes,J-PqcxTXtp4,2686,2938,Aegean-sea,Chios,Traditional,Nisiotiko,Aegean,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no
936,to-klama-tis-penias-manolis-chiotis-christos-kolokotronis,"['Voice', 'Guitar', 'Bouzouki', 'Bass', 'Accordion']",['Rebetiko'],['N/A'],N/A,no,L3fe3KGksU8,5251,5479,N/A,N/A,Rebetiko,Rebetiko,Rebetiko,no,no,no,no,no,no,no,no,yes,no,yes,no,no,no,no,no,no,no,no,yes,yes,no,no,no,no,no,no,no,yes,no
937,to-klenisma-ti-nyfes,"['Zournas', 'Percussion']","['Traditional', 'Pontian']",['Pontus'],40.98830222241354|39.727075504282254,no,i6kJdvFwCoA,2988,3087,Pontus,Pontus,Traditional,Pontian,Pontian,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,yes,no,no
938,to-mathate-more-paidia,"['Voice', 'Violin', 'Percussion', 'Laouto']","['Traditional', 'Peloponnesian']",['Peloponnese'],37.200485993306756|22.362045452582027,yes,o4XzhbCL0QM,3497,3549,Peloponnese,Peloponnese,Traditional,Peloponnesian,Peloponnesian,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,yes,yes,no,no,no,no,no,no,no,yes,no,no
939,to-mathate-ti-egine,"['Voice', 'Violin', 'Percussion', 'Laouto', 'Klarino']","['Traditional', 'Peloponnesian']",['Peloponnese'],37.200485993306756|22.362045452582027,yes,o4XzhbCL0QM,5393,5576,Peloponnese,Peloponnese,Traditional,Peloponnesian,Peloponnesian,no,no,no,no,no,yes,no,yes,no,no,no,no,no,no,no,no,no,no,yes,yes,no,no,no,no,no,no,no,yes,no,no
